"","x","y"
"1",1,0.135348652915477
"2",2,0.134277973771472
"3",3,0.116368949946525
"4",4,0.114466720374115
"5",5,0.113688187228634
"6",6,0.112587920696327
"7",7,0.111822247022467
"8",8,0.110346346673628
"9",9,0.106297444439512
"10",10,0.10562901533217
"11",11,0.101790529311795
"12",12,0.0990758266811604
"13",13,0.0982668451006326
"14",14,0.0979767292773853
"15",15,0.0975789584808873
"16",16,0.0953490316880721
"17",17,0.0935826288807289
"18",18,0.0927040372458431
"19",19,0.0915698918040602
"20",20,0.0906481926418888
"21",21,0.0895991028985314
"22",22,0.0885128560016825
"23",23,0.0871832504485124
"24",24,0.0870057715823986
"25",25,0.0863867111335131
"26",26,0.0847099185590478
"27",27,0.0844345830421957
"28",28,0.0838861683418281
"29",29,0.0838220390512668
"30",30,0.0818639945915499
"31",31,0.0804974353939376
"32",32,0.0789818630486559
"33",33,0.0775571857032401
"34",34,0.0765331045095878
"35",35,0.0765210505256119
"36",36,0.0729321999784417
"37",37,0.0724960467147087
"38",38,0.0715087410726828
"39",39,0.0703171774197232
"40",40,0.0700258349834058
"41",41,0.0697053388116205
"42",42,0.0680769728673736
"43",43,0.0673797895733962
"44",44,0.0668470110302713
"45",45,0.066334389557697
"46",46,0.0648355087778547
"47",47,0.0643398828896044
"48",48,0.0641654988574477
"49",49,0.0640552253235323
"50",50,0.0640038651122679
"51",51,0.0638586809756398
"52",52,0.0605331831633005
"53",53,0.0601937924286359
"54",54,0.060166759570681
"55",55,0.0600300939249188
"56",56,0.0599427237997815
"57",57,0.0597856392519851
"58",58,0.0591714310935496
"59",59,0.0588429345633038
"60",60,0.0579332270234593
"61",61,0.0576170986284452
"62",62,0.0574766688183926
"63",63,0.0564257167796096
"64",64,0.0542596222917659
"65",65,0.0538515775418621
"66",66,0.0532171068175774
"67",67,0.0524238747634399
"68",68,0.0515107660668861
"69",69,0.0512880360993507
"70",70,0.0512875469308069
"71",71,0.0512079833984865
"72",72,0.0506641675462696
"73",73,0.0505641778645354
"74",74,0.0502184402212976
"75",75,0.0501282209944545
"76",76,0.0500385703539551
"77",77,0.0496065135627041
"78",78,0.0479302158521588
"79",79,0.0477664522381604
"80",80,0.0474883686511716
"81",81,0.0471798878769337
"82",82,0.0469704561801717
"83",83,0.0467200699624889
"84",84,0.0466429997999478
"85",85,0.046553330135871
"86",86,0.0462950641871848
"87",87,0.0462258998613704
"88",88,0.0460192020364334
"89",89,0.0457453389430364
"90",90,0.0456032832130491
"91",91,0.0456028454795825
"92",92,0.0454888912634828
"93",93,0.0453222106015921
"94",94,0.0449919561473181
"95",95,0.044715638238954
"96",96,0.0441428680622649
"97",97,0.0435097566260893
"98",98,0.0435083417773535
"99",99,0.0424976021616289
"100",100,0.0424414683276297
"101",101,0.0422457095472166
"102",102,0.0422236639814793
"103",103,0.0420544570100958
"104",104,0.0416373859423787
"105",105,0.0415437805586081
"106",106,0.0409841175940925
"107",107,0.0409113393727988
"108",108,0.0405741706065804
"109",109,0.0403073091846608
"110",110,0.0402165611908969
"111",111,0.0399673486277008
"112",112,0.0396175979444496
"113",113,0.0394163182427111
"114",114,0.0393622846527901
"115",115,0.0389102091159267
"116",116,0.0388022825232728
"117",117,0.0386748926281368
"118",118,0.038539095089175
"119",119,0.0383265098864889
"120",120,0.0382752802715735
"121",121,0.0381210874070805
"122",122,0.0380622540896995
"123",123,0.0379176658364653
"124",124,0.0379160739079992
"125",125,0.0374829412158596
"126",126,0.0373727185123316
"127",127,0.0372813885295957
"128",128,0.0372510480657026
"129",129,0.0371072682783589
"130",130,0.0370843075909549
"131",131,0.036814558525149
"132",132,0.0367853967032499
"133",133,0.0366667680546809
"134",134,0.0363913310223347
"135",135,0.0362714104935564
"136",136,0.0362321227881742
"137",137,0.0361406672737769
"138",138,0.036112954873088
"139",139,0.0354969912469109
"140",140,0.0349806574771936
"141",141,0.0349492670905409
"142",142,0.0348223353749294
"143",143,0.0347855447434234
"144",144,0.0347022851811207
"145",145,0.0346631934831392
"146",146,0.0345487186107266
"147",147,0.0343172548421937
"148",148,0.0342503302833256
"149",149,0.0338876975174421
"150",150,0.0337343935568718
"151",151,0.0337196714947551
"152",152,0.0337046201570947
"153",153,0.0336788847430302
"154",154,0.0335232917864477
"155",155,0.0335231676429944
"156",156,0.0335126260221717
"157",157,0.0334470383236327
"158",158,0.0334218527960832
"159",159,0.0332759529604076
"160",160,0.0331441535959216
"161",161,0.0330299388565552
"162",162,0.0329282655655461
"163",163,0.032907996755238
"164",164,0.0328547344943949
"165",165,0.032397578123236
"166",166,0.0321291896900983
"167",167,0.0320703885620606
"168",168,0.0318959741262536
"169",169,0.0318812232372387
"170",170,0.031830959091777
"171",171,0.0316647964457884
"172",172,0.0316514322303621
"173",173,0.0314392726648369
"174",174,0.0314257405089768
"175",175,0.0313869637987999
"176",176,0.0309047416210071
"177",177,0.0306717911018102
"178",178,0.0305713989864261
"179",179,0.0305689851719179
"180",180,0.0305001111902077
"181",181,0.030267942484702
"182",182,0.0302337995644809
"183",183,0.0300860100949822
"184",184,0.0300784616419775
"185",185,0.0300368550252644
"186",186,0.0299862245641803
"187",187,0.0299630758644673
"188",188,0.0299592065736472
"189",189,0.0298774418803319
"190",190,0.0296100926876822
"191",191,0.0295851855701983
"192",192,0.0294349967992312
"193",193,0.0293526154111457
"194",194,0.0292425619459538
"195",195,0.0289947364176317
"196",196,0.0289516142466666
"197",197,0.0289506319935532
"198",198,0.0289440955195561
"199",199,0.028928626144005
"200",200,0.0287789922350837
"201",201,0.028659095177357
"202",202,0.0286497326054409
"203",203,0.0285856175816055
"204",204,0.0285522708724759
"205",205,0.0285276796563744
"206",206,0.0285091346137687
"207",207,0.0284560271297062
"208",208,0.0284117875486754
"209",209,0.0283824378843796
"210",210,0.0282955012314487
"211",211,0.0282330722706793
"212",212,0.0281849146328994
"213",213,0.0281427953562726
"214",214,0.0281427905623547
"215",215,0.028124145006903
"216",216,0.0281089323981015
"217",217,0.0280881358709565
"218",218,0.0280808538008467
"219",219,0.0280749237023936
"220",220,0.028043553931955
"221",221,0.0279420726997509
"222",222,0.0279206762275785
"223",223,0.0279143252128986
"224",224,0.0278892658765704
"225",225,0.0278805963277097
"226",226,0.0278795515026119
"227",227,0.0277970283430896
"228",228,0.0277894406791442
"229",229,0.0277760975737451
"230",230,0.027748991845693
"231",231,0.0277018664938952
"232",232,0.0276700126070015
"233",233,0.0276437972725188
"234",234,0.0276111718730368
"235",235,0.0275680201939459
"236",236,0.0275661572676401
"237",237,0.0275541531005358
"238",238,0.0274572214774496
"239",239,0.0274406117726879
"240",240,0.027377021900508
"241",241,0.0273415757104165
"242",242,0.0273158915448956
"243",243,0.027260407847639
"244",244,0.0272527465868329
"245",245,0.0270945330134681
"246",246,0.0270700941198668
"247",247,0.0270591582434811
"248",248,0.0270008832168876
"249",249,0.026970574674758
"250",250,0.0268843785639656
"251",251,0.0268541185960113
"252",252,0.026814294076208
"253",253,0.0268090520871513
"254",254,0.0267571094328078
"255",255,0.0266759336439528
"256",256,0.0266352352310451
"257",257,0.0265291761196482
"258",258,0.0265263468993269
"259",259,0.0265156995061366
"260",260,0.0265016997271165
"261",261,0.0264506831530818
"262",262,0.0264225518454949
"263",263,0.0264147234540998
"264",264,0.0263967374877114
"265",265,0.026375325633517
"266",266,0.0263687815558712
"267",267,0.0263229332258746
"268",268,0.0262610133087305
"269",269,0.0262151785819132
"270",270,0.0261779856657825
"271",271,0.0261109646212966
"272",272,0.0260459357570384
"273",273,0.025967577387946
"274",274,0.0259522376915356
"275",275,0.0259085374646528
"276",276,0.025849959903377
"277",277,0.0257492617523243
"278",278,0.025744353420668
"279",279,0.0257399524670492
"280",280,0.0256579883075855
"281",281,0.0256552083223312
"282",282,0.0255521382629123
"283",283,0.0255171372054308
"284",284,0.0254017820963896
"285",285,0.025385573988701
"286",286,0.0253831521748508
"287",287,0.0253677169776566
"288",288,0.0253121670545952
"289",289,0.025311093112606
"290",290,0.0252760336019367
"291",291,0.0252496417326656
"292",292,0.0251707972697397
"293",293,0.025115606938674
"294",294,0.0250716811445577
"295",295,0.0250419823442637
"296",296,0.0250301994862171
"297",297,0.0250269752947017
"298",298,0.0249972927848625
"299",299,0.024965014905445
"300",300,0.0249620859397463
"301",301,0.0249157716323669
"302",302,0.024871593929551
"303",303,0.0248261147017806
"304",304,0.0248025792773407
"305",305,0.0247879659394039
"306",306,0.0247863767283659
"307",307,0.0246896951987551
"308",308,0.0245906277944818
"309",309,0.0245762498804291
"310",310,0.0245112847404569
"311",311,0.02449252591353
"312",312,0.0244802504285807
"313",313,0.0244446390208723
"314",314,0.0244167069926753
"315",315,0.0244121983530364
"316",316,0.0243075508494307
"317",317,0.0242706857831522
"318",318,0.0242271208545714
"319",319,0.0242193607166797
"320",320,0.0242006820803373
"321",321,0.0241478194714466
"322",322,0.0241338291058881
"323",323,0.0240558829637162
"324",324,0.0240531842128334
"325",325,0.0239170848396542
"326",326,0.0238856790763885
"327",327,0.0238249053749346
"328",328,0.0237014992889144
"329",329,0.0236895179292516
"330",330,0.0236755595436883
"331",331,0.0236127312679326
"332",332,0.0235795189082597
"333",333,0.0235509680494197
"334",334,0.0235239770140622
"335",335,0.0235188516831009
"336",336,0.0234555636500209
"337",337,0.0234292627243776
"338",338,0.0233592877608056
"339",339,0.0233243213259917
"340",340,0.02331899276478
"341",341,0.0232292043106118
"342",342,0.023225325835361
"343",343,0.0232099016983401
"344",344,0.0231981375660033
"345",345,0.0230945453760502
"346",346,0.0230927282741506
"347",347,0.0230647745492405
"348",348,0.0230597451724359
"349",349,0.0230336696715191
"350",350,0.0230263713877808
"351",351,0.0229668077853752
"352",352,0.0229633759539869
"353",353,0.0229456573721976
"354",354,0.0229061466646667
"355",355,0.0228950912580743
"356",356,0.0227930395191243
"357",357,0.0227863728876665
"358",358,0.0227543074881767
"359",359,0.0227468598298641
"360",360,0.022690113520618
"361",361,0.0226895485719437
"362",362,0.0226881709061878
"363",363,0.0225762791576385
"364",364,0.0225726325558905
"365",365,0.0225508783524911
"366",366,0.0225420292907397
"367",367,0.0224857720864791
"368",368,0.0224303910687055
"369",369,0.0224292446238882
"370",370,0.0223768868958195
"371",371,0.0223306828090495
"372",372,0.0221895522860258
"373",373,0.0221789574356828
"374",374,0.0221321330469028
"375",375,0.0221057592749194
"376",376,0.0220745299294607
"377",377,0.0220379616755158
"378",378,0.022029603022979
"379",379,0.0219959805900392
"380",380,0.0219808638840632
"381",381,0.0219777406663642
"382",382,0.0218755440894646
"383",383,0.0218581056999821
"384",384,0.0218081537699471
"385",385,0.0217793490668513
"386",386,0.0217419874015284
"387",387,0.0217311427729302
"388",388,0.0217248438164788
"389",389,0.0216219001934134
"390",390,0.0215517431946963
"391",391,0.0215336144399476
"392",392,0.0215322603793723
"393",393,0.0215077773303923
"394",394,0.0215043393762416
